,id,season,stage,date,match_api_id,home_team_goal,away_team_goal,home_team,away_team,league
1156,1157,2012/2013,28,2013-02-24,1224199,2,2,Club Brugge KV,RSC Anderlecht,Belgium Jupiler League
1157,1158,2012/2013,28,2013-02-24,1224200,0,0,Standard de Liège,KRC Genk,Belgium Jupiler League
1158,1159,2012/2013,28,2013-02-23,1224201,2,0,KAA Gent,KSV Cercle Brugge,Belgium Jupiler League
1159,1160,2012/2013,28,2013-02-23,1224202,1,3,Beerschot AC,Lierse SK,Belgium Jupiler League
1160,1161,2012/2013,28,2013-03-03,1224203,0,1,Sporting Charleroi,SV Zulte-Waregem,Belgium Jupiler League
1161,1162,2012/2013,28,2013-02-23,1224204,0,1,KV Kortrijk,RAEC Mons,Belgium Jupiler League
1162,1163,2012/2013,28,2013-02-23,1224205,1,2,KV Mechelen,Oud-Heverlee Leuven,Belgium Jupiler League
1163,1164,2012/2013,28,2013-02-23,1224206,0,0,Waasland-Beveren,Sporting Lokeren,Belgium Jupiler League
1164,1165,2012/2013,29,2013-03-09,1224207,1,0,RSC Anderlecht,KV Mechelen,Belgium Jupiler League
1165,1166,2012/2013,29,2013-03-09,1224208,3,2,KRC Genk,KAA Gent,Belgium Jupiler League
1166,1167,2012/2013,29,2013-03-09,1224209,1,2,SV Zulte-Waregem,Club Brugge KV,Belgium Jupiler League
1167,1168,2012/2013,29,2013-03-09,1224210,0,4,Oud-Heverlee Leuven,Standard de Liège,Belgium Jupiler League
1168,1169,2012/2013,29,2013-03-09,1224211,1,1,Sporting Lokeren,Sporting Charleroi,Belgium Jupiler League
1169,1170,2012/2013,29,2013-03-09,1224212,1,0,Lierse SK,KV Kortrijk,Belgium Jupiler League
1170,1171,2012/2013,29,2013-03-09,1224213,3,2,Waasland-Beveren,Beerschot AC,Belgium Jupiler League
1171,1172,2012/2013,29,2013-03-09,1224214,1,3,KSV Cercle Brugge,RAEC Mons,Belgium Jupiler League
1172,1173,2012/2013,3,2012-08-10,1223999,3,1,Standard de Liège,Waasland-Beveren,Belgium Jupiler League
1173,1174,2012/2013,3,2012-08-12,1224000,1,0,KRC Genk,Sporting Lokeren,Belgium Jupiler League
1174,1175,2012/2013,3,2012-08-12,1224001,1,1,KAA Gent,Oud-Heverlee Leuven,Belgium Jupiler League
1175,1176,2012/2013,3,2012-08-11,1224002,1,1,Beerschot AC,SV Zulte-Waregem,Belgium Jupiler League
1176,1177,2012/2013,3,2012-08-11,1224003,0,1,KV Kortrijk,Sporting Charleroi,Belgium Jupiler League
1177,1178,2012/2013,3,2012-08-11,1224004,3,3,KV Mechelen,Club Brugge KV,Belgium Jupiler League
1178,1179,2012/2013,3,2012-08-11,1224005,1,1,RAEC Mons,Lierse SK,Belgium Jupiler League
1179,1180,2012/2013,3,2012-08-12,1224006,0,3,KSV Cercle Brugge,RSC Anderlecht,Belgium Jupiler League
1180,1181,2012/2013,30,2013-03-16,1224215,3,0,Club Brugge KV,Lierse SK,Belgium Jupiler League
1181,1182,2012/2013,30,2013-03-16,1224216,0,2,Standard de Liège,Sporting Lokeren,Belgium Jupiler League
1182,1183,2012/2013,30,2013-03-16,1224217,1,1,KAA Gent,RSC Anderlecht,Belgium Jupiler League
1183,1184,2012/2013,30,2013-03-16,1224218,3,1,Beerschot AC,KSV Cercle Brugge,Belgium Jupiler League
1184,1185,2012/2013,30,2013-03-16,1224219,3,0,Sporting Charleroi,Waasland-Beveren,Belgium Jupiler League
1185,1186,2012/2013,30,2013-03-16,1224220,0,0,KV Kortrijk,Oud-Heverlee Leuven,Belgium Jupiler League
1186,1187,2012/2013,30,2013-03-16,1224221,2,3,KV Mechelen,SV Zulte-Waregem,Belgium Jupiler League
1187,1188,2012/2013,30,2013-03-16,1224222,1,5,RAEC Mons,KRC Genk,Belgium Jupiler League
1188,1189,2012/2013,4,2012-08-18,1224007,3,1,Club Brugge KV,Beerschot AC,Belgium Jupiler League
1189,1190,2012/2013,4,2012-08-18,1224008,2,1,RSC Anderlecht,RAEC Mons,Belgium Jupiler League
1190,1191,2012/2013,4,2012-08-19,1224009,2,6,Sporting Charleroi,Standard de Liège,Belgium Jupiler League
1191,1192,2012/2013,4,2012-08-18,1224010,2,0,SV Zulte-Waregem,KV Kortrijk,Belgium Jupiler League
1192,1193,2012/2013,4,2012-08-18,1224011,3,2,Oud-Heverlee Leuven,KSV Cercle Brugge,Belgium Jupiler League
1193,1194,2012/2013,4,2012-08-18,1224012,2,1,Sporting Lokeren,KV Mechelen,Belgium Jupiler League
1194,1195,2012/2013,4,2012-08-18,1224013,1,1,Lierse SK,KRC Genk,Belgium Jupiler League
1195,1196,2012/2013,4,2012-08-18,1224014,0,2,Waasland-Beveren,KAA Gent,Belgium Jupiler League
1196,1197,2012/2013,5,2012-08-26,1224015,3,2,Standard de Liège,KV Mechelen,Belgium Jupiler League
1197,1198,2012/2013,5,2012-08-26,1224016,2,0,KRC Genk,SV Zulte-Waregem,Belgium Jupiler League
1198,1199,2012/2013,5,2012-08-26,1224017,2,1,KAA Gent,Sporting Lokeren,Belgium Jupiler League
1199,1200,2012/2013,5,2012-08-25,1224018,2,0,Beerschot AC,Sporting Charleroi,Belgium Jupiler League
1200,1201,2012/2013,5,2012-08-25,1224019,1,1,Oud-Heverlee Leuven,RSC Anderlecht,Belgium Jupiler League
1201,1202,2012/2013,5,2012-08-25,1224020,2,1,KV Kortrijk,Waasland-Beveren,Belgium Jupiler League
1202,1203,2012/2013,5,2012-08-26,1224021,1,3,RAEC Mons,Club Brugge KV,Belgium Jupiler League
1203,1204,2012/2013,5,2012-08-25,1224022,0,3,KSV Cercle Brugge,Lierse SK,Belgium Jupiler League
1204,1205,2012/2013,6,2012-09-02,1224023,4,2,Club Brugge KV,Standard de Liège,Belgium Jupiler League
1205,1206,2012/2013,6,2012-09-02,1224024,2,2,RSC Anderlecht,KRC Genk,Belgium Jupiler League
1206,1207,2012/2013,6,2012-09-01,1224025,1,1,Sporting Charleroi,KAA Gent,Belgium Jupiler League
1207,1208,2012/2013,6,2012-09-01,1224026,2,4,SV Zulte-Waregem,RAEC Mons,Belgium Jupiler League
1208,1209,2012/2013,6,2012-09-02,1224027,0,1,Sporting Lokeren,KV Kortrijk,Belgium Jupiler League
1209,1210,2012/2013,6,2012-09-01,1224028,0,2,KV Mechelen,Beerschot AC,Belgium Jupiler League
1210,1211,2012/2013,6,2012-09-01,1224029,1,1,Lierse SK,Oud-Heverlee Leuven,Belgium Jupiler League
1211,1212,2012/2013,6,2012-09-01,1224030,2,0,Waasland-Beveren,KSV Cercle Brugge,Belgium Jupiler League
1212,1213,2012/2013,7,2012-09-15,1224031,1,1,KRC Genk,Waasland-Beveren,Belgium Jupiler League
1213,1214,2012/2013,7,2012-09-15,1224032,0,2,KAA Gent,KV Mechelen,Belgium Jupiler League
1214,1215,2012/2013,7,2012-09-16,1224033,3,2,Beerschot AC,Standard de Liège,Belgium Jupiler League
1215,1216,2012/2013,7,2012-09-15,1224034,0,1,Oud-Heverlee Leuven,SV Zulte-Waregem,Belgium Jupiler League
1216,1217,2012/2013,7,2012-09-14,1224035,1,1,KV Kortrijk,Club Brugge KV,Belgium Jupiler League
1217,1218,2012/2013,7,2012-09-15,1224036,1,1,Lierse SK,RSC Anderlecht,Belgium Jupiler League
1218,1219,2012/2013,7,2012-09-15,1224037,2,3,RAEC Mons,Sporting Charleroi,Belgium Jupiler League
1219,1220,2012/2013,7,2012-09-15,1224038,0,1,KSV Cercle Brugge,Sporting Lokeren,Belgium Jupiler League
1220,1221,2012/2013,8,2012-09-23,1224039,4,0,Club Brugge KV,KSV Cercle Brugge,Belgium Jupiler League
1221,1222,2012/2013,8,2012-09-21,1224040,1,2,Standard de Liège,KAA Gent,Belgium Jupiler League
1222,1223,2012/2013,8,2012-09-22,1224041,2,1,Beerschot AC,KV Kortrijk,Belgium Jupiler League
1223,1224,2012/2013,8,2012-09-23,1224042,1,2,Sporting Charleroi,KRC Genk,Belgium Jupiler League
1224,1225,2012/2013,8,2012-09-22,1224043,2,3,SV Zulte-Waregem,RSC Anderlecht,Belgium Jupiler League
1225,1226,2012/2013,8,2012-09-22,1224044,2,2,Sporting Lokeren,Oud-Heverlee Leuven,Belgium Jupiler League
1226,1227,2012/2013,8,2012-09-22,1224045,3,0,KV Mechelen,RAEC Mons,Belgium Jupiler League
1227,1228,2012/2013,8,2012-09-22,1224046,1,1,Waasland-Beveren,Lierse SK,Belgium Jupiler League
1228,1229,2012/2013,9,2012-09-29,1224047,3,0,RSC Anderlecht,Sporting Lokeren,Belgium Jupiler League
1229,1230,2012/2013,9,2012-09-29,1224048,2,1,KRC Genk,KV Mechelen,Belgium Jupiler League
1230,1231,2012/2013,9,2012-09-30,1224049,2,2,KAA Gent,Club Brugge KV,Belgium Jupiler League
1231,1232,2012/2013,9,2012-09-29,1224050,5,2,Oud-Heverlee Leuven,Waasland-Beveren,Belgium Jupiler League
1232,1233,2012/2013,9,2012-09-30,1224051,2,1,KV Kortrijk,Standard de Liège,Belgium Jupiler League
1233,1234,2012/2013,9,2012-09-29,1224052,1,4,Lierse SK,SV Zulte-Waregem,Belgium Jupiler League
1234,1235,2012/2013,9,2012-09-29,1224053,1,0,RAEC Mons,Beerschot AC,Belgium Jupiler League
1235,1236,2012/2013,9,2012-09-29,1224054,1,0,KSV Cercle Brugge,Sporting Charleroi,Belgium Jupiler League
1236,1237,2013/2014,1,2014-03-29,1677179,2,0,Waasland-Beveren,Lierse SK,Belgium Jupiler League
1237,1238,2013/2014,1,2014-03-29,1677180,0,1,KAA Gent,KV Oostende,Belgium Jupiler League
1238,1239,2013/2014,2,2014-04-05,1677181,1,0,Lierse SK,KAA Gent,Belgium Jupiler League
1239,1240,2013/2014,2,2014-04-05,1677182,0,0,KV Oostende,Waasland-Beveren,Belgium Jupiler League
1240,1241,2013/2014,3,2014-04-12,1677183,2,1,KAA Gent,Waasland-Beveren,Belgium Jupiler League
1241,1242,2013/2014,3,2014-04-12,1677184,2,0,KV Oostende,Lierse SK,Belgium Jupiler League
1242,1243,2013/2014,4,2014-04-19,1677185,2,4,Waasland-Beveren,KAA Gent,Belgium Jupiler League
1243,1244,2013/2014,4,2014-04-19,1677186,0,2,Lierse SK,KV Oostende,Belgium Jupiler League
1244,1245,2013/2014,5,2014-04-26,1677187,4,2,Lierse SK,Waasland-Beveren,Belgium Jupiler League
1245,1246,2013/2014,5,2014-04-26,1677188,1,1,KV Oostende,KAA Gent,Belgium Jupiler League
1246,1247,2013/2014,6,2014-05-03,1677189,0,1,Waasland-Beveren,KV Oostende,Belgium Jupiler League
1247,1248,2013/2014,6,2014-05-03,1677190,4,0,KAA Gent,Lierse SK,Belgium Jupiler League
1248,1249,2014/2015,1,2014-07-25,1717817,3,0,Standard de Liège,Sporting Charleroi,Belgium Jupiler League
1249,1250,2014/2015,1,2014-07-26,1717818,0,2,Waasland-Beveren,Club Brugge KV,Belgium Jupiler League
1250,1251,2014/2015,1,2014-07-26,1717819,0,0,KSV Cercle Brugge,KAA Gent,Belgium Jupiler League
1251,1252,2014/2015,1,2014-07-26,1717820,2,0,Lierse SK,KV Oostende,Belgium Jupiler League
1252,1253,2014/2015,1,2014-07-26,1717821,1,0,KVC Westerlo,Sporting Lokeren,Belgium Jupiler League
1253,1254,2014/2015,1,2014-07-27,1717822,3,1,KV Mechelen,KRC Genk,Belgium Jupiler League
1254,1255,2014/2015,1,2014-07-27,1717823,3,1,RSC Anderlecht,Royal Excel Mouscron,Belgium Jupiler League
1255,1256,2014/2015,1,2014-07-27,1717824,2,0,SV Zulte-Waregem,KV Kortrijk,Belgium Jupiler League
1256,1257,2014/2015,10,2014-10-05,1717889,3,0,Club Brugge KV,Standard de Liège,Belgium Jupiler League
1257,1258,2014/2015,10,2014-10-05,1717890,0,0,RSC Anderlecht,KRC Genk,Belgium Jupiler League
1258,1259,2014/2015,10,2014-10-04,1717891,0,2,Sporting Charleroi,KV Kortrijk,Belgium Jupiler League
1259,1260,2014/2015,10,2014-10-04,1717892,1,1,Royal Excel Mouscron,KV Mechelen,Belgium Jupiler League
1260,1261,2014/2015,10,2014-10-05,1717893,3,1,Sporting Lokeren,KV Oostende,Belgium Jupiler League
1261,1262,2014/2015,10,2014-10-04,1717894,3,1,Lierse SK,SV Zulte-Waregem,Belgium Jupiler League
1262,1263,2014/2015,10,2014-10-03,1717895,0,0,KVC Westerlo,KAA Gent,Belgium Jupiler League
1263,1264,2014/2015,10,2014-10-04,1717896,1,0,Waasland-Beveren,KSV Cercle Brugge,Belgium Jupiler League
1264,1265,2014/2015,11,2014-10-19,1717897,1,2,Standard de Liège,SV Zulte-Waregem,Belgium Jupiler League
1265,1266,2014/2015,11,2014-10-19,1717898,3,1,KRC Genk,KVC Westerlo,Belgium Jupiler League
1266,1267,2014/2015,11,2014-10-18,1717899,2,2,KAA Gent,Sporting Charleroi,Belgium Jupiler League
1267,1268,2014/2015,11,2014-10-18,1717900,0,0,KV Oostende,Royal Excel Mouscron,Belgium Jupiler League
1268,1269,2014/2015,11,2014-10-19,1717901,1,3,Sporting Lokeren,Club Brugge KV,Belgium Jupiler League
1269,1270,2014/2015,11,2014-10-18,1717902,2,1,KV Kortrijk,Waasland-Beveren,Belgium Jupiler League
1270,1271,2014/2015,11,2014-10-18,1717903,1,1,KV Mechelen,RSC Anderlecht,Belgium Jupiler League
1271,1272,2014/2015,11,2014-10-18,1717904,1,2,KSV Cercle Brugge,Lierse SK,Belgium Jupiler League
1272,1273,2014/2015,12,2014-10-26,1717905,2,2,Club Brugge KV,KAA Gent,Belgium Jupiler League
1273,1274,2014/2015,12,2014-10-26,1717906,0,2,RSC Anderlecht,Standard de Liège,Belgium Jupiler League
1274,1275,2014/2015,12,2014-10-25,1717907,2,0,Sporting Charleroi,KV Oostende,Belgium Jupiler League
1275,1276,2014/2015,12,2014-10-25,1717908,1,2,SV Zulte-Waregem,KSV Cercle Brugge,Belgium Jupiler League
1276,1277,2014/2015,12,2014-10-26,1717909,2,2,Royal Excel Mouscron,Sporting Lokeren,Belgium Jupiler League
1277,1278,2014/2015,12,2014-10-24,1717910,0,1,Lierse SK,KV Mechelen,Belgium Jupiler League
1278,1279,2014/2015,12,2014-10-25,1717911,2,1,KVC Westerlo,KV Kortrijk,Belgium Jupiler League
1279,1280,2014/2015,12,2014-10-25,1717912,0,1,Waasland-Beveren,KRC Genk,Belgium Jupiler League
1280,1281,2014/2015,13,2014-10-28,1717913,3,0,KRC Genk,Lierse SK,Belgium Jupiler League
1281,1282,2014/2015,13,2014-10-29,1717914,4,1,KAA Gent,Waasland-Beveren,Belgium Jupiler League
1282,1283,2014/2015,13,2014-10-29,1717915,4,0,KV Oostende,KVC Westerlo,Belgium Jupiler League
1283,1284,2014/2015,13,2014-10-30,1717916,1,4,Royal Excel Mouscron,Club Brugge KV,Belgium Jupiler League
1284,1285,2014/2015,13,2014-10-29,1717917,5,2,Sporting Lokeren,Sporting Charleroi,Belgium Jupiler League
1285,1286,2014/2015,13,2014-10-29,1717918,2,3,KV Kortrijk,RSC Anderlecht,Belgium Jupiler League
1286,1287,2014/2015,13,2014-10-28,1717919,1,1,KV Mechelen,SV Zulte-Waregem,Belgium Jupiler League
1287,1288,2014/2015,13,2014-10-29,1717920,0,1,KSV Cercle Brugge,Standard de Liège,Belgium Jupiler League
1288,1289,2014/2015,14,2014-11-01,1717921,1,1,RSC Anderlecht,Sporting Lokeren,Belgium Jupiler League
1289,1290,2014/2015,14,2014-11-01,1717922,2,0,Standard de Liège,KV Mechelen,Belgium Jupiler League
1290,1291,2014/2015,14,2014-11-02,1717923,0,0,Sporting Charleroi,Club Brugge KV,Belgium Jupiler League
1291,1292,2014/2015,14,2014-10-31,1717924,2,0,SV Zulte-Waregem,KRC Genk,Belgium Jupiler League
1292,1293,2014/2015,14,2014-11-02,1717925,0,1,Lierse SK,KAA Gent,Belgium Jupiler League
1293,1294,2014/2015,14,2014-11-02,1717926,1,3,KVC Westerlo,Royal Excel Mouscron,Belgium Jupiler League
1294,1295,2014/2015,14,2014-11-01,1717927,1,0,Waasland-Beveren,KV Oostende,Belgium Jupiler League
1295,1296,2014/2015,14,2014-11-01,1717928,0,4,KSV Cercle Brugge,KV Kortrijk,Belgium Jupiler League
1296,1297,2014/2015,15,2014-11-09,1717929,5,0,Club Brugge KV,KVC Westerlo,Belgium Jupiler League
1297,1298,2014/2015,15,2014-11-09,1717930,0,2,KRC Genk,Standard de Liège,Belgium Jupiler League
1298,1299,2014/2015,15,2014-11-09,1717931,0,2,KAA Gent,RSC Anderlecht,Belgium Jupiler League
1299,1300,2014/2015,15,2014-11-07,1717932,1,3,KV Oostende,SV Zulte-Waregem,Belgium Jupiler League
1300,1301,2014/2015,15,2014-11-08,1717933,0,2,Royal Excel Mouscron,Sporting Charleroi,Belgium Jupiler League
1301,1302,2014/2015,15,2014-11-09,1717934,3,0,Sporting Lokeren,Waasland-Beveren,Belgium Jupiler League
1302,1303,2014/2015,15,2014-11-08,1717935,1,0,KV Kortrijk,Lierse SK,Belgium Jupiler League
1303,1304,2014/2015,15,2014-11-08,1717936,1,1,KV Mechelen,KSV Cercle Brugge,Belgium Jupiler League
1304,1305,2014/2015,16,2014-11-22,1717937,2,1,Royal Excel Mouscron,Lierse SK,Belgium Jupiler League
1305,1306,2014/2015,16,2014-11-22,1717938,0,0,Sporting Lokeren,KVC Westerlo,Belgium Jupiler League
1306,1307,2014/2015,16,2014-11-23,1717939,3,1,KV Kortrijk,SV Zulte-Waregem,Belgium Jupiler League
1307,1308,2014/2015,16,2014-11-22,1717940,4,2,Club Brugge KV,Waasland-Beveren,Belgium Jupiler League
1308,1309,2014/2015,16,2014-11-23,1717941,3,0,KRC Genk,KV Mechelen,Belgium Jupiler League
1309,1310,2014/2015,16,2014-11-22,1717942,4,0,KAA Gent,KSV Cercle Brugge,Belgium Jupiler League
1310,1311,2014/2015,16,2014-11-23,1717943,3,2,KV Oostende,Standard de Liège,Belgium Jupiler League
1311,1312,2014/2015,16,2014-11-22,1717944,3,1,Sporting Charleroi,RSC Anderlecht,Belgium Jupiler League
1312,1313,2014/2015,17,2014-11-30,1717945,2,2,RSC Anderlecht,Club Brugge KV,Belgium Jupiler League
1313,1314,2014/2015,17,2014-11-30,1717946,0,2,Standard de Liège,KV Kortrijk,Belgium Jupiler League
1314,1315,2014/2015,17,2014-11-28,1717947,2,1,SV Zulte-Waregem,KAA Gent,Belgium Jupiler League
1315,1316,2014/2015,17,2014-11-29,1717948,0,0,KV Mechelen,KV Oostende,Belgium Jupiler League
1316,1317,2014/2015,17,2014-11-30,1717949,1,1,Lierse SK,Sporting Lokeren,Belgium Jupiler League
1317,1318,2014/2015,17,2014-11-29,1717950,2,3,KVC Westerlo,Sporting Charleroi,Belgium Jupiler League
1318,1319,2014/2015,17,2014-11-29,1717951,2,1,Waasland-Beveren,Royal Excel Mouscron,Belgium Jupiler League
1319,1320,2014/2015,17,2014-11-29,1717952,0,1,KSV Cercle Brugge,KRC Genk,Belgium Jupiler League
1320,1321,2014/2015,18,2014-12-07,1717953,2,1,Club Brugge KV,SV Zulte-Waregem,Belgium Jupiler League
1321,1322,2014/2015,18,2014-12-07,1717954,0,0,KAA Gent,KRC Genk,Belgium Jupiler League
1322,1323,2014/2015,18,2014-12-06,1717955,2,1,KV Oostende,Lierse SK,Belgium Jupiler League
1323,1324,2014/2015,18,2014-12-07,1717956,0,1,Sporting Charleroi,Standard de Liège,Belgium Jupiler League
1324,1325,2014/2015,18,2014-12-06,1717957,4,2,Royal Excel Mouscron,RSC Anderlecht,Belgium Jupiler League
1325,1326,2014/2015,18,2014-12-06,1717958,0,0,Sporting Lokeren,KSV Cercle Brugge,Belgium Jupiler League
1326,1327,2014/2015,18,2014-12-06,1717959,3,0,KV Kortrijk,KV Mechelen,Belgium Jupiler League
1327,1328,2014/2015,18,2014-12-05,1717960,1,2,KVC Westerlo,Waasland-Beveren,Belgium Jupiler League
1328,1329,2014/2015,19,2014-12-14,1717961,3,0,RSC Anderlecht,KV Oostende,Belgium Jupiler League
1329,1330,2014/2015,19,2014-12-14,1717962,1,3,Standard de Liège,Club Brugge KV,Belgium Jupiler League
1330,1331,2014/2015,19,2014-12-13,1717963,3,0,KRC Genk,KV Kortrijk,Belgium Jupiler League
1331,1332,2014/2015,19,2014-12-14,1717964,1,0,SV Zulte-Waregem,Sporting Lokeren,Belgium Jupiler League
1332,1333,2014/2015,19,2014-12-12,1717965,0,0,KV Mechelen,KAA Gent,Belgium Jupiler League
1333,1334,2014/2015,19,2014-12-13,1717966,3,3,Lierse SK,KVC Westerlo,Belgium Jupiler League
1334,1335,2014/2015,19,2014-12-13,1717967,1,3,Waasland-Beveren,Sporting Charleroi,Belgium Jupiler League
1335,1336,2014/2015,19,2014-12-13,1717968,2,1,KSV Cercle Brugge,Royal Excel Mouscron,Belgium Jupiler League
1336,1337,2014/2015,2,2014-08-03,1717825,1,0,Club Brugge KV,Lierse SK,Belgium Jupiler League
1337,1338,2014/2015,2,2014-08-02,1717826,1,1,KRC Genk,KSV Cercle Brugge,Belgium Jupiler League
1338,1339,2014/2015,2,2014-08-03,1717827,3,1,KAA Gent,KV Mechelen,Belgium Jupiler League
1339,1340,2014/2015,2,2014-08-01,1717828,0,2,KV Oostende,RSC Anderlecht,Belgium Jupiler League
1340,1341,2014/2015,2,2014-08-02,1717829,2,3,Sporting Charleroi,KVC Westerlo,Belgium Jupiler League
1341,1342,2014/2015,2,2014-08-02,1717830,1,0,Royal Excel Mouscron,Waasland-Beveren,Belgium Jupiler League
1342,1343,2014/2015,2,2014-08-03,1717831,2,1,Sporting Lokeren,SV Zulte-Waregem,Belgium Jupiler League
1343,1344,2014/2015,2,2014-08-02,1717832,2,3,KV Kortrijk,Standard de Liège,Belgium Jupiler League
1344,1345,2014/2015,20,2014-12-21,1717969,4,1,Club Brugge KV,KRC Genk,Belgium Jupiler League
1345,1346,2014/2015,20,2014-12-21,1717970,1,2,KAA Gent,Standard de Liège,Belgium Jupiler League
1346,1347,2014/2015,20,2014-12-20,1717971,2,0,KV Oostende,KSV Cercle Brugge,Belgium Jupiler League
1347,1348,2014/2015,20,2014-12-20,1717972,6,0,Sporting Charleroi,Lierse SK,Belgium Jupiler League
1348,1349,2014/2015,20,2014-12-20,1717973,0,1,Royal Excel Mouscron,SV Zulte-Waregem,Belgium Jupiler League
1349,1350,2014/2015,20,2014-12-21,1717974,1,2,Sporting Lokeren,KV Kortrijk,Belgium Jupiler League
1350,1351,2014/2015,20,2014-12-20,1717975,1,1,KVC Westerlo,KV Mechelen,Belgium Jupiler League
1351,1352,2014/2015,20,2014-12-20,1717976,0,2,Waasland-Beveren,RSC Anderlecht,Belgium Jupiler League
1352,1353,2014/2015,21,2014-12-26,1717977,4,0,RSC Anderlecht,KVC Westerlo,Belgium Jupiler League
1353,1354,2014/2015,21,2014-12-27,1717978,2,0,Standard de Liège,Sporting Lokeren,Belgium Jupiler League
1354,1355,2014/2015,21,2015-02-03,1717979,1,1,KRC Genk,KV Oostende,Belgium Jupiler League
1355,1356,2014/2015,21,2014-12-26,1717980,1,3,SV Zulte-Waregem,Sporting Charleroi,Belgium Jupiler League
1356,1357,2014/2015,21,2014-12-26,1717981,2,3,KV Kortrijk,KAA Gent,Belgium Jupiler League
1357,1358,2014/2015,21,2014-12-26,1717982,1,0,KV Mechelen,Royal Excel Mouscron,Belgium Jupiler League
1358,1359,2014/2015,21,2014-12-26,1717983,0,6,Lierse SK,Club Brugge KV,Belgium Jupiler League
1359,1360,2014/2015,21,2014-12-27,1717984,1,0,KSV Cercle Brugge,Waasland-Beveren,Belgium Jupiler League
1360,1361,2014/2015,22,2015-01-16,1717985,1,1,Club Brugge KV,KV Mechelen,Belgium Jupiler League
1361,1362,2014/2015,22,2015-01-18,1717986,3,0,RSC Anderlecht,Lierse SK,Belgium Jupiler League
1362,1363,2014/2015,22,2015-01-17,1717987,1,7,KV Oostende,KV Kortrijk,Belgium Jupiler League
1363,1364,2014/2015,22,2015-01-17,1717988,0,2,Sporting Charleroi,KSV Cercle Brugge,Belgium Jupiler League
1364,1365,2014/2015,22,2015-01-17,1717989,1,3,Royal Excel Mouscron,KAA Gent,Belgium Jupiler League
1365,1366,2014/2015,22,2015-01-18,1717990,1,1,Sporting Lokeren,KRC Genk,Belgium Jupiler League
1366,1367,2014/2015,22,2015-01-18,1717991,1,1,KVC Westerlo,Standard de Liège,Belgium Jupiler League
1367,1368,2014/2015,22,2015-01-17,1717992,1,3,Waasland-Beveren,SV Zulte-Waregem,Belgium Jupiler League
1368,1369,2014/2015,23,2015-01-25,1717993,2,0,Standard de Liège,RSC Anderlecht,Belgium Jupiler League
1369,1370,2014/2015,23,2015-01-23,1717994,2,0,KRC Genk,Royal Excel Mouscron,Belgium Jupiler League
1370,1371,2014/2015,23,2015-01-25,1717995,3,1,KAA Gent,KV Oostende,Belgium Jupiler League
1371,1372,2014/2015,23,2015-01-24,1717996,1,3,SV Zulte-Waregem,KVC Westerlo,Belgium Jupiler League
1372,1373,2014/2015,23,2015-01-24,1717997,0,0,KV Kortrijk,Sporting Charleroi,Belgium Jupiler League
1373,1374,2014/2015,23,2015-01-24,1717998,0,1,KV Mechelen,Sporting Lokeren,Belgium Jupiler League
1374,1375,2014/2015,23,2015-01-24,1717999,1,1,Lierse SK,Waasland-Beveren,Belgium Jupiler League
1375,1376,2014/2015,23,2015-01-25,1718000,0,3,KSV Cercle Brugge,Club Brugge KV,Belgium Jupiler League
1376,1377,2014/2015,24,2015-01-30,1718001,2,0,Club Brugge KV,KV Oostende,Belgium Jupiler League
1377,1378,2014/2015,24,2015-02-01,1718002,0,0,RSC Anderlecht,SV Zulte-Waregem,Belgium Jupiler League
1378,1379,2014/2015,24,2015-01-31,1718003,1,0,Sporting Charleroi,KRC Genk,Belgium Jupiler League
1379,1380,2014/2015,24,2015-01-31,1718004,0,3,Royal Excel Mouscron,KV Kortrijk,Belgium Jupiler League
